radius,transport_cost,discount_rate,price,yield,npv,annualized_npv
8 km,11,0.05,140.0,6.4,3104.481264394943,402.04452663369045
8 km,11,0.06,20.0,1.89,-2289.7311956393237,-311.1011024250329
8 km,11,0.06,20.0,3.3933333333333335,-2202.9133687770786,-299.3053415521289
8 km,11,0.06,20.0,4.896666666666667,-2116.095541914834,-287.50958067922494
8 km,11,0.06,20.0,6.4,-2029.2777150525897,-275.713819806321
8 km,11,0.06,30.0,1.89,-2168.4557390468312,-294.6236537555662
8 km,11,0.06,30.0,3.3933333333333335,-1985.1736601154255,-269.72149191276884
8 km,11,0.06,30.0,4.896666666666667,-1801.89158118402,-244.81933006997158
8 km,11,0.06,30.0,6.4,-1618.609502252615,-219.9171682271744
8 km,11,0.06,40.0,1.89,-2047.1802824543386,-278.1462050860994
8 km,11,0.06,40.0,3.3933333333333335,-1767.4339514537728,-240.13764227340891
8 km,11,0.06,40.0,4.896666666666667,-1487.6876204532066,-202.12907946071834
8 km,11,0.06,40.0,6.4,-1207.9412894526404,-164.12051664802777
8 km,11,0.06,50.0,1.89,-1925.9048258618463,-261.66875641663273
8 km,11,0.06,50.0,3.3933333333333335,-1549.6942427921197,-210.5537926340489
8 km,11,0.06,50.0,4.896666666666667,-1173.4836597223928,-159.43882885146505
8 km,11,0.06,50.0,6.4,-797.2730766526662,-108.32386506888123
8 km,11,0.06,60.0,1.89,-1804.6293692693534,-245.19130774716595
8 km,11,0.06,60.0,3.3933333333333335,-1331.9545341304663,-180.96994299468886
8 km,11,0.06,60.0,4.896666666666667,-859.2796989915792,-116.74857824221178
8 km,11,0.06,60.0,6.4,-386.6048638526919,-52.52721348973468
8 km,11,0.06,70.0,1.89,-1683.3539126768615,-228.71385907769928
8 km,11,0.06,70.0,3.3933333333333335,-1114.2148254688132,-151.38609335532885
8 km,11,0.06,70.0,4.896666666666667,-545.0757382607652,-74.05832763295847
8 km,11,0.06,70.0,6.4,24.063348947282762,3.269438089411929
8 km,11,0.06,80.0,1.89,-1562.0784560843688,-212.23641040823253
8 km,11,0.06,80.0,3.3933333333333335,-896.4751168071601,-121.80224371596886
8 km,11,0.06,80.0,4.896666666666667,-230.87177752995123,-31.36807702370514
8 km,11,0.06,80.0,6.4,434.73156174725716,59.066089668558504
8 km,11,0.06,90.0,1.89,-1440.8029994918766,-195.75896173876583
8 km,11,0.06,90.0,3.3933333333333335,-678.735408145507,-92.21839407660883
8 km,11,0.06,90.0,4.896666666666667,83.33218320086252,11.32217358554815
8 km,11,0.06,90.0,6.4,845.3997745472316,114.86274124770507
8 km,11,0.06,100.0,1.89,-1319.527542899384,-179.28151306929908
8 km,11,0.06,100.0,3.3933333333333335,-460.995699483854,-62.63454443724885
8 km,11,0.06,100.0,4.896666666666667,397.5361439316764,54.01242419480146
8 km,11,0.06,100.0,6.4,1256.067987347206,170.65939282685167
8 km,11,0.06,110.0,1.89,-1198.2520863068917,-162.80406439983238
